Profit,Trades,Profit Factor,Expected Payoff,DD %,LAP0100,BrkOutPip0100,ChanFactor0100,AnalysisMin0100,HourEnd0100
90.93,59,9.28,1.54,0.0488,140,20,20,1320,11
90.93,59,9.28,1.54,0.0488,140,20,20,1320,10
90.93,59,9.28,1.54,0.0488,140,20,20,1320,9
90.93,59,9.28,1.54,0.0488,140,20,20,1320,8
89.39,60,8.14,1.49,0.0488,140,20,20,1320,12
82.23,66,7.91,1.25,0.0488,80,80,20,720,8
82.23,66,7.91,1.25,0.0488,80,40,40,720,9
82.23,66,7.91,1.25,0.0488,80,40,40,720,8
82.23,66,7.91,1.25,0.0488,80,80,20,720,9
80.13,59,8.65,1.36,0.0488,140,40,20,1320,10
80.13,59,8.65,1.36,0.0488,140,20,40,1320,11
80.13,59,8.65,1.36,0.0488,140,20,40,1320,10
80.13,59,8.65,1.36,0.0488,140,40,20,1320,9
80.13,59,8.65,1.36,0.0488,140,20,40,1320,9
80.13,59,8.65,1.36,0.0488,140,40,20,1320,11
80.13,59,8.65,1.36,0.0488,140,40,20,1320,8
80.13,59,8.65,1.36,0.0488,140,20,40,1320,8
79.93,59,8.28,1.35,0.0488,140,20,20,1260,11
79.93,59,8.28,1.35,0.0488,140,20,20,1260,10
79.93,59,8.28,1.35,0.0488,140,20,20,1260,8
79.93,59,8.28,1.35,0.0488,140,20,20,1260,9
79.77,67,7.2,1.19,0.0488,80,40,40,720,10
79.77,67,7.2,1.19,0.0488,80,80,20,720,10
79.03,60,7.82,1.32,0.0488,140,40,20,1320,12
79.03,60,7.82,1.32,0.0488,140,20,40,1320,12
78.33,64,8.4,1.22,0.0488,80,40,40,720,6
78.32,60,7.22,1.31,0.0488,140,20,20,1260,12
77.23,61,6.77,1.27,0.0488,140,20,40,1320,14
77.23,61,6.77,1.27,0.0488,140,40,20,1320,13
77.23,61,6.77,1.27,0.0488,140,40,20,1320,14
77.23,61,6.77,1.27,0.0488,140,20,40,1320,13
76.5,66,6.32,1.16,0.0488,80,60,20,720,9
76.5,66,6.32,1.16,0.0488,80,60,20,720,8
75.23,59,7.85,1.28,0.0488,140,20,20,960,10
75.23,59,7.85,1.28,0.0488,140,20,20,1140,11
75.23,59,7.85,1.28,0.0488,140,20,20,1140,9
75.23,59,7.85,1.28,0.0488,140,20,20,1140,8
75.23,59,7.85,1.28,0.0488,140,20,20,1140,10
75.23,59,7.85,1.28,0.0488,140,20,20,1020,10
75.23,59,7.85,1.28,0.0488,140,20,20,960,8
75.23,59,7.85,1.28,0.0488,140,20,20,1200,10
75.23,59,7.85,1.28,0.0488,140,20,20,1020,9
75.23,59,7.85,1.28,0.0488,140,20,20,1020,8
75.23,59,7.85,1.28,0.0488,140,20,20,1200,8
75.23,59,7.85,1.28,0.0488,140,20,20,1200,9
75.23,59,7.85,1.28,0.0488,140,20,20,1200,11
74.64,67,5.87,1.11,0.0488,80,60,20,720,10
74.4,57,9.29,1.31,0.0488,140,20,20,1320,6
73.62,60,6.85,1.23,0.0488,140,20,20,1200,12
72.19,61,6.15,1.18,0.0488,140,20,20,1200,13
71.91,63,7.37,1.14,0.0488,80,100,20,1140,8
71.46,57,8.96,1.25,0.0488,140,20,20,720,6
71.4,80,3.72,0.89,0.0488,20,140,20,1020,8
71.38,63,6.81,1.13,0.0488,80,40,40,1200,8
71.38,63,6.81,1.13,0.0488,80,40,40,1140,8
71.38,63,6.81,1.13,0.0488,80,80,20,1200,8
71.33,59,7.81,1.21,0.0488,140,40,20,1260,9
71.33,59,7.81,1.21,0.0488,140,20,40,1260,11
71.33,59,7.81,1.21,0.0488,140,40,20,1260,8
71.33,59,7.81,1.21,0.0488,140,20,40,1260,8
71.33,59,7.81,1.21,0.0488,140,20,40,1260,10
71.33,59,7.81,1.21,0.0488,140,20,40,1260,9
69.95,73,4.84,0.96,0.048,80,140,20,1140,13
71,64,6.29,1.11,0.0488,80,60,20,720,6
70.57,68,6.22,1.04,0.0488,80,140,20,1020,11
70.53,63,6.74,1.12,0.0488,80,80,20,1260,8
70.5,61,8.85,1.16,0.0488,80,40,40,720,5
70.5,61,8.85,1.16,0.0488,80,80,20,720,5
69.71,85,8.76,0.82,0.0484,140,180,160,480,14
70.22,66,4.69,1.06,0.0488,120,20,60,480,8
70.13,78,3.96,0.9,0.0488,20,140,20,1020,6
70.11,61,6.98,1.15,0.0488,120,20,60,780,9
70.11,61,6.98,1.15,0.0488,120,20,60,780,8
70.09,63,6.09,1.11,0.0488,80,60,20,1260,8
69.89,63,8.78,1.11,0.0488,80,140,20,1140,8
69.89,63,8.78,1.11,0.0488,80,140,20,1200,8
69.75,64,6.58,1.09,0.0488,80,100,20,1140,9
69.56,66,5.59,1.05,0.0488,80,80,20,840,9
69.56,66,5.59,1.05,0.0488,80,80,20,840,8
69.38,63,8.73,1.1,0.0488,80,140,20,1260,8
69.14,61,7.44,1.13,0.0488,80,60,20,720,5
70.08,73,4.78,0.96,0.0495,80,140,20,1020,12
68.77,64,7.81,1.07,0.0488,80,140,20,1140,9
68.75,64,7.79,1.07,0.0488,80,140,20,1200,9
68.58,61,6.18,1.12,0.0488,140,40,20,1260,14
68.35,66,6.47,1.04,0.0488,80,40,60,720,8
68.35,66,6.47,1.04,0.0488,80,60,40,720,9
68.34,72,4.91,0.95,0.0488,80,140,20,1260,12
68.08,62,7.04,1.1,0.0488,80,100,20,1380,8
67.87,60,6.65,1.13,0.0488,140,40,20,720,9
67.87,60,6.65,1.13,0.0488,140,40,20,720,8
67.87,60,6.65,1.13,0.0488,140,20,40,720,10
67.87,60,6.65,1.13,0.0488,140,20,40,720,8
67.87,60,6.65,1.13,0.0488,140,20,40,720,9
67.71,64,5.96,1.06,0.0488,80,40,40,1200,9
67.71,64,5.96,1.06,0.0488,80,80,20,1140,9
67.71,64,5.96,1.06,0.0488,80,40,40,1140,9
67.71,64,5.96,1.06,0.0488,80,80,20,1200,9
67.65,66,5.22,1.03,0.0488,80,40,40,660,9
67.65,66,5.22,1.03,0.0488,80,40,40,660,8
67.57,59,7.45,1.15,0.0488,140,20,40,1200,9
67.57,59,7.45,1.15,0.0488,140,40,20,1140,8
67.57,59,7.45,1.15,0.0488,140,20,40,1200,10
67.57,59,7.45,1.15,0.0488,140,40,20,1140,10
67.57,59,7.45,1.15,0.0488,140,20,40,1080,10
67.57,59,7.45,1.15,0.0488,140,40,20,1140,11
67.57,59,7.45,1.15,0.0488,140,40,20,1200,8
67.57,59,7.45,1.15,0.0488,140,20,40,1200,11
67.57,59,7.45,1.15,0.0488,140,20,40,1140,10
67.57,59,7.45,1.15,0.0488,140,20,40,1020,9
67.57,59,7.45,1.15,0.0488,140,20,40,1020,10
67.57,59,7.45,1.15,0.0488,140,40,20,1200,10
67.57,59,7.45,1.15,0.0488,140,20,40,1200,8
67.57,59,7.45,1.15,0.0488,140,40,20,1140,9
67.57,59,7.45,1.15,0.0488,140,20,40,1080,8
67.57,59,7.45,1.15,0.0488,140,20,40,1140,8
67.57,59,7.45,1.15,0.0488,140,20,40,1140,9
67.57,59,7.45,1.15,0.0488,140,40,20,1200,11
67.57,59,7.45,1.15,0.0488,140,40,20,1020,10
67.57,59,7.45,1.15,0.0488,140,40,20,1020,8
67.57,59,7.45,1.15,0.0488,140,40,20,1200,9
67.57,59,7.45,1.15,0.0488,140,20,40,1140,11
67.57,59,7.45,1.15,0.0488,140,20,40,1020,8
67.57,59,7.45,1.15,0.0488,140,40,20,1020,9
67.38,65,5.15,1.04,0.0488,80,60,20,1020,10
67.28,64,7.65,1.05,0.0488,80,140,20,1260,9
66.99,66,5.41,1.01,0.0488,80,80,20,780,8
66.99,66,5.41,1.01,0.0488,80,40,40,780,9
66.99,66,5.41,1.01,0.0488,80,40,40,780,8
66.89,65,5.38,1.03,0.0488,80,80,20,1020,8
66.89,65,5.38,1.03,0.0488,80,80,20,1020,10
66.89,65,5.38,1.03,0.0488,80,80,20,1020,9
66.88,64,5.54,1.05,0.0488,80,60,20,1260,9
66.86,64,5.9,1.04,0.0488,80,40,40,1260,9
66.86,64,5.9,1.04,0.0488,80,80,20,1260,9
66.86,68,4.14,0.98,0.0488,120,20,60,480,9
66.84,61,5.85,1.1,0.0488,120,20,40,780,8
66.82,67,5.77,1,0.0488,80,120,20,720,10
66.78,57,8.44,1.17,0.0488,140,40,20,1320,3
66.78,57,8.44,1.17,0.0488,140,40,20,1320,5
66.78,57,8.44,1.17,0.0488,140,40,20,1320,4
66.78,57,8.44,1.17,0.0488,140,20,40,1320,6
66.78,57,8.44,1.17,0.0488,140,40,20,1320,6
66.78,57,8.44,1.17,0.0488,140,20,40,1320,5
66.78,57,8.44,1.17,0.0488,140,20,40,1320,4
66.69,67,4.93,1,0.0488,80,40,40,660,10
67.27,57,8.49,1.18,0.0493,160,20,80,1440,5
67.27,57,8.49,1.18,0.0493,160,20,80,1440,11
67.27,57,8.49,1.18,0.0493,160,20,80,1440,7
67.27,57,8.49,1.18,0.0493,160,20,80,1440,9
67.27,57,8.49,1.18,0.0493,160,20,80,1440,8
66.56,65,6.63,1.02,0.0488,80,140,20,1020,10
66.56,65,6.63,1.02,0.0488,80,140,20,1020,9
66.56,65,6.63,1.02,0.0488,80,140,20,1020,8
70.17,61,5.94,1.15,0.0515,140,20,20,1020,11
66.47,60,6.74,1.11,0.0488,140,40,20,1140,12
66.47,60,6.74,1.11,0.0488,140,20,40,1140,12
66.42,60,6.71,1.11,0.0488,140,40,20,1200,12
66.28,66,6.63,1,0.0488,80,140,20,720,9
66.28,66,6.63,1,0.0488,80,140,20,720,8
66.12,63,7.04,1.05,0.0488,80,120,20,1140,8
66.12,63,7.04,1.05,0.0488,80,40,60,1200,8
66.12,63,7.04,1.05,0.0488,80,40,60,1140,8
66.12,63,7.04,1.05,0.0488,80,120,20,1200,8
66.08,62,8.36,1.07,0.0488,80,140,20,1380,8
66.03,76,4.53,0.87,0.0488,20,20,200,1320,5
65.96,65,5.29,1.01,0.0488,80,80,20,1200,10
65.95,65,6.51,1.01,0.0488,80,140,20,1140,10
65.94,57,8.34,1.16,0.0488,120,20,40,780,5
65.94,57,8.34,1.16,0.0488,120,20,40,780,3
65.92,66,4.73,1,0.0488,80,60,20,960,10
65.92,66,4.73,1,0.0488,80,60,20,960,9
65.92,66,4.73,1,0.0488,80,60,20,960,8
65.69,62,8.32,1.06,0.0488,80,140,20,1320,8
65.67,62,6.35,1.06,0.0488,80,80,20,1380,8
65.63,68,5.47,0.97,0.0488,80,140,20,1260,11
65.56,61,5.9,1.07,0.0488,120,20,40,720,8
65.56,61,5.9,1.07,0.0488,120,20,40,720,9
65.51,77,3.88,0.85,0.0488,20,160,20,960,5
63.87,73,3.69,0.87,0.0476,80,100,20,1140,13
65.44,58,8.29,1.13,0.0488,120,20,60,480,3
65.44,58,8.29,1.13,0.0488,120,20,60,480,4
65.32,77,3.87,0.85,0.0488,20,160,20,1020,5
63.7,73,3.51,0.87,0.0476,80,40,40,1140,13
65.26,65,4.99,1,0.0488,80,60,20,1260,10
65.25,60,5.86,1.09,0.0488,140,20,20,720,8
65.25,60,5.86,1.09,0.0488,140,20,20,720,9
65.25,60,5.86,1.09,0.0488,140,20,20,720,10
65.2,66,4.85,0.99,0.0488,80,80,20,960,8
65.2,66,4.85,0.99,0.0488,80,80,20,960,9
65.16,65,5.02,1,0.0488,80,80,20,1140,10
65.16,57,8.26,1.14,0.0488,140,20,20,780,6
65.28,58,7.23,1.13,0.0489,140,20,40,1320,7
65.28,58,7.23,1.13,0.0489,140,40,20,1320,7
65.12,59,7.27,1.1,0.0488,140,80,20,1320,9
65.12,59,7.27,1.1,0.0488,140,20,80,1320,9
65.12,59,7.27,1.1,0.0488,140,80,20,1320,8
65.12,59,7.27,1.1,0.0488,140,20,80,1320,10
65.12,59,7.27,1.1,0.0488,140,80,20,1320,10
65.12,67,6.03,0.97,0.0488,80,140,20,720,10
65.12,59,7.27,1.1,0.0488,140,40,40,1320,9
65.12,59,7.27,1.1,0.0488,140,40,40,1320,11
65.12,59,7.27,1.1,0.0488,140,40,40,1320,8
65.12,59,7.27,1.1,0.0488,140,40,40,1320,10
65.11,65,5.23,1,0.0488,80,80,20,1260,10
65.09,60,8.25,1.08,0.0488,80,80,20,1200,5
65.04,61,6,1.07,0.0488,140,40,20,1020,11
65.04,61,6,1.07,0.0488,140,20,40,1020,11
65.02,62,6.29,1.05,0.0488,80,80,20,1320,8
65.02,62,6.29,1.05,0.0488,80,40,40,1320,8
71.33,74,4.73,0.96,0.0536,80,140,20,1020,13
64.9,63,7.39,1.03,0.0488,80,140,20,1380,9
64.87,61,5.92,1.06,0.0488,140,20,40,1140,13
64.87,61,5.92,1.06,0.0488,140,40,20,1140,14
64.82,61,5.9,1.06,0.0488,140,20,40,1200,13
64.7,70,3.76,0.92,0.0488,120,20,60,480,10
64.68,64,6.22,1.01,0.0488,80,40,60,1200,9
64.68,64,6.22,1.01,0.0488,80,120,20,1200,9
64.68,64,6.22,1.01,0.0488,80,120,20,1140,9
64.68,64,6.22,1.01,0.0488,80,40,60,1140,9
64.51,63,7.35,1.02,0.0488,80,140,20,1320,9
64.5,68,5.19,0.95,0.0488,80,140,20,1140,11
64.5,57,8.18,1.13,0.0488,140,20,20,1260,6
64.32,59,7.29,1.09,0.0488,140,60,20,1260,8
64.32,59,7.29,1.09,0.0488,140,60,20,1260,11
64.31,63,8.16,1.02,0.0488,80,40,80,1200,8
64.31,63,8.16,1.02,0.0488,80,160,20,1140,8
64.31,63,8.16,1.02,0.0488,80,40,80,1140,8
64.18,80,3.47,0.8,0.0488,20,40,80,960,8
64.02,78,3.66,0.82,0.0488,20,160,20,1020,6
64.02,78,3.66,0.82,0.0488,20,40,80,1020,6
64.02,78,3.66,0.82,0.0488,20,40,80,1020,7
63.99,80,3.46,0.8,0.0488,20,160,20,1020,8
63.99,80,3.46,0.8,0.0488,20,40,80,1020,8
63.86,60,6.49,1.06,0.0488,140,40,40,1320,12
63.77,60,6.94,1.06,0.0488,80,60,20,960,5
63.77,61,7.19,1.05,0.0488,80,80,20,1200,6
63.73,62,5.62,1.03,0.0488,80,60,20,1320,8
63.72,64,4.77,1,0.0488,120,20,40,780,11
63.72,66,5.4,0.97,0.0488,80,120,20,840,9
63.72,66,5.4,0.97,0.0488,80,120,20,840,8
63.47,62,8.07,1.02,0.0488,80,140,20,1140,7
63.44,62,8.06,1.02,0.0488,80,140,20,1440,8
63.41,67,4.6,0.95,0.0488,80,100,20,1380,11
63.32,65,5.4,0.97,0.0488,80,120,20,1020,9
63.32,65,5.4,0.97,0.0488,80,120,20,1020,8
63.3,58,7.37,1.09,0.0488,120,20,40,720,5
63.87,73,3.79,0.87,0.0493,80,120,20,1020,12
63.21,77,3.99,0.82,0.0488,20,20,180,1020,5
63.16,64,6.31,0.99,0.0488,80,140,20,1380,10
63.16,83,5.92,0.76,0.0488,100,160,120,540,12
63.02,57,8.02,1.11,0.0488,140,40,20,720,4
63.02,58,6.87,1.09,0.0488,120,20,40,780,6
63.02,57,8.02,1.11,0.0488,140,20,40,720,4
63.02,57,8.02,1.11,0.0488,140,20,40,720,6
63.02,57,8.02,1.11,0.0488,140,40,20,720,6
63.02,57,8.02,1.11,0.0488,140,20,40,720,5
63.01,64,7.13,0.98,0.0488,80,40,80,1200,9
63.01,64,7.13,0.98,0.0488,80,160,20,1140,9
63.01,64,7.13,0.98,0.0488,80,40,80,1140,9
63.01,63,4.96,1,0.0488,120,20,60,480,5
62.96,63,8.01,1,0.0488,80,20,180,1200,8
62.87,62,6.24,1.01,0.0488,80,80,20,1020,6
62.77,64,6.27,0.98,0.0488,80,140,20,1320,10
62.76,65,5.39,0.97,0.0488,80,40,60,1200,10
62.76,65,5.39,0.97,0.0488,80,120,20,1200,10
62.74,70,4.98,0.9,0.0488,20,40,80,1140,4
62.64,65,5.34,0.96,0.0488,80,40,60,1140,10
62.62,61,7.97,1.03,0.0488,80,120,20,1140,6
62.62,61,7.97,1.03,0.0488,80,40,60,1140,6
62.62,61,7.97,1.03,0.0488,80,120,20,1200,6
62.6,63,5.03,0.99,0.0488,140,40,20,720,11
62.6,63,5.03,0.99,0.0488,140,20,40,720,11
62.56,66,5.34,0.95,0.0488,80,40,60,780,8
62.56,66,5.34,0.95,0.0488,80,120,20,780,9
62.5,58,6.69,1.08,0.0488,140,20,20,1260,7
62.42,80,3.52,0.78,0.0488,20,20,180,1020,8
62.35,63,5.58,0.99,0.0488,80,80,20,1320,9
62.35,63,5.58,0.99,0.0488,80,40,40,1320,9
62.32,68,4.3,0.92,0.0488,80,100,20,1200,11
62.32,62,6.7,1.01,0.0488,80,40,60,1380,8
62.26,63,7.13,0.99,0.0488,80,140,20,1440,9
62.26,61,5.7,1.02,0.0488,140,40,40,1320,13
62.26,61,5.7,1.02,0.0488,140,40,40,1320,14
62.24,63,6.82,0.99,0.0488,80,140,20,1020,7
62.86,57,8,1.1,0.0493,160,100,20,1380,10
62.86,57,8,1.1,0.0493,160,100,20,1380,9
62.86,57,8,1.1,0.0493,160,100,20,1380,8
62.86,57,8,1.1,0.0493,160,100,20,1380,6
62.86,57,8,1.1,0.0493,160,100,20,1380,7
62.17,62,6.28,1,0.0488,140,40,40,780,11
62.08,65,5.34,0.96,0.0488,80,120,20,1260,10
62.07,68,4.25,0.91,0.0488,80,100,20,1140,11
62.05,67,4.34,0.93,0.0488,80,80,20,1380,11
62.04,63,4.99,0.98,0.0488,80,60,20,1200,8
62.04,63,4.99,0.98,0.0488,80,20,60,1140,8
61.98,61,6.16,1.02,0.0488,120,80,20,840,9
61.98,61,6.16,1.02,0.0488,120,80,20,840,8
61.88,72,4.28,0.86,0.0488,80,40,80,1200,12
61.85,60,7.89,1.03,0.0488,80,100,20,1020,5
61.8,62,6.65,1,0.0488,80,120,20,1320,8
61.8,62,6.65,1,0.0488,80,60,40,1320,8
61.8,62,6.65,1,0.0488,80,40,60,1320,8
61.79,62,6.03,1,0.0488,80,80,20,1200,7
61.77,78,3.74,0.79,0.0488,20,20,180,1020,6
61.77,78,3.74,0.79,0.0488,20,20,180,1020,7
61.77,68,4.31,0.91,0.0488,80,120,20,1020,11
61.75,68,4.15,0.91,0.0488,80,80,20,1200,11
61.71,60,6.14,1.03,0.0488,140,40,20,840,8
61.71,60,6.14,1.03,0.0488,140,40,20,840,9
61.71,60,6.14,1.03,0.0488,140,40,20,840,10
61.58,60,6.06,1.03,0.0488,140,60,20,720,8
61.58,60,6.06,1.03,0.0488,140,60,20,720,9
61.58,60,6.06,1.03,0.0488,140,60,20,720,10
61.5,59,7.01,1.04,0.0488,140,20,60,1140,10
61.5,59,7.01,1.04,0.0488,140,20,60,1200,9
61.5,59,7.01,1.04,0.0488,140,20,60,1140,8
61.5,59,7.01,1.04,0.0488,140,20,60,1200,8
61.5,59,7.01,1.04,0.0488,140,20,60,1140,11
61.49,65,6.01,0.95,0.0488,80,40,80,1020,8
61.49,65,6.01,0.95,0.0488,80,80,40,1020,8
61.49,65,6.01,0.95,0.0488,80,40,80,1020,10
61.49,65,6.01,0.95,0.0488,80,160,20,1020,8
61.47,70,3.88,0.88,0.0488,80,80,20,840,11
61.45,66,4.78,0.93,0.0488,80,120,20,960,8
61.38,63,5.15,0.97,0.0488,80,60,20,1320,9
61.21,60,7.82,1.02,0.0488,80,100,20,1140,5
61.12,68,3.98,0.9,0.0488,80,60,20,1260,11
61.07,62,7.8,0.98,0.0488,80,160,20,1320,8
61.07,62,7.8,0.98,0.0488,80,80,40,1320,8
61.07,62,7.8,0.98,0.0488,80,40,80,1320,8
61.06,79,3.51,0.77,0.0488,20,100,40,1440,8
61.04,57,7.8,1.07,0.0488,120,20,60,780,5
61.03,65,5.98,0.94,0.0488,80,20,160,1200,10
61.03,65,5.98,0.94,0.0488,80,40,80,1200,10
62.85,64,5.26,0.98,0.0503,20,20,40,1020,3
60.95,68,3.99,0.9,0.0488,80,40,40,1140,11
60.95,68,3.99,0.9,0.0488,80,80,20,1140,11
60.94,62,5.96,0.98,0.0488,80,80,20,1260,7
61.93,95,2.73,0.65,0.0496,20,20,200,1020,10
60.89,63,5.36,0.97,0.0488,80,80,20,1020,7
60.87,63,4.42,0.97,0.0488,140,20,20,720,11
60.87,60,6.86,1.01,0.0488,140,40,40,780,8
60.87,60,6.86,1.01,0.0488,140,40,40,780,9
60.87,60,6.86,1.01,0.0488,140,40,40,780,10
60.82,63,5.89,0.97,0.0488,80,120,20,1380,9
60.82,63,5.89,0.97,0.0488,80,40,60,1380,9
60.81,68,4.09,0.89,0.0488,80,80,20,1260,11
60.74,61,6.16,1,0.0488,80,60,20,1260,6
60.66,62,6.54,0.98,0.0488,80,120,20,1200,7
60.65,68,4.9,0.89,0.0488,80,20,160,1200,11
60.64,66,5.19,0.92,0.0488,80,140,20,840,9
60.64,66,5.19,0.92,0.0488,80,140,20,840,8
60.6,64,4.95,0.95,0.0488,80,40,40,1320,10
60.6,64,4.95,0.95,0.0488,80,80,20,1320,10
60.54,64,6.78,0.95,0.0488,80,180,20,1200,9
60.53,66,5.94,0.92,0.0488,80,80,40,720,8
60.37,65,4.25,0.93,0.0488,120,20,60,480,6
60.34,62,6.5,0.97,0.0488,80,120,20,1020,6
60.34,59,7.72,1.02,0.0488,80,80,20,1380,5
60.34,59,7.72,1.02,0.0488,80,80,20,1440,5
59.81,81,5.24,0.74,0.0484,20,160,80,1440,9
60.27,57,7.71,1.06,0.0488,140,20,20,1200,3
60.27,57,7.71,1.06,0.0488,140,20,20,1200,4
60.27,57,7.71,1.06,0.0488,140,20,20,1200,5
60.27,57,7.71,1.06,0.0488,140,20,20,1200,6
60.23,64,4.77,0.94,0.0488,80,60,20,1200,9
60.22,59,6.11,1.02,0.0488,140,20,40,720,7
61.2,94,2.67,0.65,0.0496,20,20,200,1320,10
61.55,94,3.82,0.65,0.0499,20,160,80,1440,10
60.14,61,4.71,0.99,0.0488,100,20,20,1320,8
60.14,80,5.68,0.75,0.0488,100,160,120,540,11
62.23,64,4.52,0.97,0.0505,160,20,80,1440,18
60.03,60,7.68,1,0.0488,80,120,20,840,5
60.02,63,5.15,0.95,0.0488,80,60,20,960,6
59.99,79,4.56,0.76,0.0488,20,140,40,1320,8
75.79,74,4.56,1.02,0.0617,80,40,40,720,11
75.79,74,4.56,1.02,0.0617,80,80,20,720,11
59.88,70,4.81,0.86,0.0488,20,180,20,1200,4
59.88,77,5.21,0.78,0.0488,20,100,60,1440,6
59.88,67,5.46,0.89,0.0488,80,20,180,540,6
59.84,72,3.47,0.83,0.0488,80,80,20,1200,12
62.18,62,5.56,1,0.0508,140,40,20,1020,12
62.18,62,5.56,1,0.0508,140,20,40,1020,12
59.73,63,6.79,0.95,0.0488,80,160,20,1320,9
59.73,63,6.79,0.95,0.0488,80,80,40,1320,9
59.24,73,7.6,0.81,0.0484,80,200,180,1200,13
59.72,62,7.65,0.96,0.0488,80,180,20,1320,8
59.72,62,7.65,0.96,0.0488,80,20,180,1320,8
59.7,62,7.65,0.96,0.0488,80,40,80,1440,8
59.69,59,7.65,1.01,0.0488,80,80,20,1320,5
59.68,62,6.46,0.96,0.0488,80,120,20,1440,8
59.68,62,6.46,0.96,0.0488,80,40,60,1440,8
65.55,76,3.19,0.86,0.0536,120,20,60,480,11
67.75,78,3.46,0.87,0.0554,80,40,40,660,11
59.64,74,7.64,0.81,0.0488,100,200,180,600,11
65.25,113,2.9,0.58,0.0534,60,100,200,1320,18
59.62,59,6.74,1.01,0.0488,140,80,20,1260,9
59.62,59,6.74,1.01,0.0488,140,40,40,1260,8
59.6,65,6.01,0.92,0.0488,80,180,20,1020,9
59.59,66,5.09,0.9,0.0488,80,140,20,780,9
59.58,60,7.63,0.99,0.0488,80,120,20,1020,5
59.43,64,5.09,0.93,0.0488,140,40,40,780,12
60.75,94,3.79,0.65,0.0499,20,160,80,1140,10
60.84,67,4.21,0.91,0.05,20,20,80,840,3
67.15,82,3.36,0.82,0.0552,20,140,20,1020,9
59.36,65,4.59,0.91,0.0488,140,40,40,720,12
59.34,61,6.54,0.97,0.0488,120,20,140,780,8
59.32,62,7.61,0.96,0.0488,80,40,80,1140,7
59.18,70,4.78,0.85,0.0488,20,20,180,1020,4
59.18,77,3.69,0.77,0.0488,20,20,200,1440,7
59.18,77,3.69,0.77,0.0488,20,200,20,1440,7
59.16,61,7.59,0.97,0.0488,80,140,20,1260,6
59.11,63,5.05,0.94,0.0488,140,40,20,840,12
59.08,57,7.58,1.04,0.0488,140,20,40,1260,6
59.08,65,5.95,0.91,0.0488,80,180,20,1200,10
59.08,57,7.58,1.04,0.0488,140,40,20,1260,6
59.08,57,7.58,1.04,0.0488,140,20,40,1260,5
59.02,60,6.73,0.98,0.0488,80,80,20,1440,6
58.99,77,3.68,0.77,0.0488,20,20,200,1140,5
58.97,64,5.42,0.92,0.0488,80,140,20,840,7
58.95,76,5.15,0.78,0.0488,20,100,60,1440,5
58.94,60,7.56,0.98,0.0488,80,40,60,1200,5
58.94,60,7.56,0.98,0.0488,80,120,20,1200,5
58.91,77,3.68,0.77,0.0488,20,20,200,1200,5
58.87,72,3.42,0.82,0.0488,80,40,40,1260,12
58.87,73,7.56,0.81,0.0488,100,160,140,420,9
58.82,60,7.55,0.98,0.0488,80,120,20,1440,6
59.4,73,3.3,0.81,0.0493,80,60,20,1260,13
58.77,62,4.93,0.95,0.0488,140,20,40,780,11
59.61,80,3.35,0.75,0.0495,20,20,180,840,6
60.43,69,3.95,0.88,0.0502,20,40,40,1320,4
58.69,61,5.98,0.96,0.0488,140,20,80,960,11
58.68,66,4.04,0.89,0.0488,140,40,40,420,8
59.16,57,7.59,1.04,0.0492,140,40,40,1320,4
59.16,57,7.59,1.04,0.0492,140,40,40,1320,3
59.16,57,7.59,1.04,0.0492,140,40,40,1320,6
59.16,57,7.59,1.04,0.0492,140,40,40,1320,5
58.61,57,7.53,1.03,0.0488,140,20,40,780,6
58.61,57,7.53,1.03,0.0488,140,40,20,840,5
58.61,57,7.53,1.03,0.0488,140,40,20,840,3
58.61,57,7.53,1.03,0.0488,140,40,20,840,6
58.6,79,3.41,0.74,0.0488,20,100,40,1380,8
58.52,64,4.66,0.91,0.0488,80,60,20,960,7
58.51,77,3.66,0.76,0.0488,20,200,20,1020,5
58.49,60,5.03,0.97,0.0488,140,20,20,780,9
58.49,60,5.03,0.97,0.0488,140,20,20,780,10
59.05,76,3.14,0.78,0.0493,60,80,20,1020,11
58.44,62,6.47,0.94,0.0488,80,140,20,1020,6
58.44,69,4.2,0.85,0.0488,40,140,20,1140,5
58.38,63,5.51,0.93,0.0488,80,120,20,1020,7
58.37,60,6.67,0.97,0.0488,80,40,40,1320,6
61.12,72,3.74,0.85,0.0511,80,120,20,1200,12
58.33,70,3.96,0.83,0.0488,80,140,20,840,11
58.3,60,7.49,0.97,0.0488,80,60,40,1320,6
59.13,73,3.92,0.81,0.0495,80,40,80,1200,13
61.03,74,3.5,0.82,0.0511,140,40,40,1080,18
58.26,63,6.58,0.92,0.0488,80,20,180,1320,9
60.58,63,4.98,0.96,0.0508,140,40,20,1020,14
58.18,63,5.68,0.92,0.0488,80,120,20,1440,9
58.76,73,3.32,0.8,0.0493,80,80,20,1200,13
68.41,69,4.4,0.99,0.0574,100,20,60,480,9
68.41,69,4.4,0.99,0.0574,100,20,60,480,8
58.16,71,3.29,0.82,0.0488,120,80,20,420,9
58.08,68,4.9,0.85,0.0488,80,20,180,1200,11
58.06,80,5.11,0.73,0.0488,20,160,80,1200,8
57.96,72,7.45,0.8,0.0488,100,160,140,420,8
57.96,72,7.45,0.8,0.0488,100,180,200,420,8
57.96,72,7.45,0.8,0.0488,100,200,120,420,8
57.96,72,7.45,0.8,0.0488,100,200,180,420,8
